Recording Name, Date Started, User
Src2_PbI2_Master_v201111,2024-5-8 9-46-37,Admin

Time Stamp,PC Wide Range Gauge,Power Supply 1 Output,Power Supply 2 Output,Power Supply 3 Output,Power Supply 4 Output,Source 1 Accumulate Thickness,Source 1 Freq,Source 1 Rate,Source 1 Temperature,Source 1 Temperature Setpoint,Source 2 Accumulate Thickness,Source 2 Freq,Source 2 Rate,Source 2 Temperature,Source 2 Temperature Setpoint,Source 3 Accumulate Thickness,Source 3 Freq,Source 3 Rate,Source 3 Temperature,Source 3 Temperature Setpoint,Source 4 Accumulate Thickness,Source 4 Freq,Source 4 Rate,Source 4 Temperature,Source 4 Temperature Setpoint,Source 1 Thickness,Source 2 Thickness,Source 3 Thickness,Source 4 Thickness
May-08-2024 09:47:20.936 AM,6.4421872055E-7,0,50,0,0,0,5932071.2523261532,-0.0168039196,26.9597892761,140,0,5985724.4299230585,-0.0012122685,27.4136123657,250,0,5975026.2613944327,-0.0020411996,25.9937858582,350,0,5913199.6241710717,0.0003302804,26.5939998627,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:21.937 AM,6.4331396642E-7,0,50,0,0,0,5932070.7579868194,0.0111956605,26.9480228424,140,0,5985723.8313505314,0.0050522049,27.5284233093,250,0,5975026.2613944327,-0.0015896879,25.9693470001,350,0,5913199.6241710717,0.0010722324,26.5690193176,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:22.950 AM,6.4376618454E-7,0,50,0,0,0,5932070.6261630105,0.0151945402,26.9268169403,140,0,5985724.4323023204,-0.0020854941,27.6746749878,250,0,5975026.2613944327,-0.0012380502,25.9525203705,350,0,5913199.6570221838,0.0008515864,26.5513534546,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:23.949 AM,6.4241048295E-7,0,50,0,0,0,5932070.4943392081,0.0183088708,26.9145145416,140,0,5985724.4323023204,-0.0016241845,27.7792873383,250,0,5975026.2945890306,-0.0031113625,25.9413528442,350,0,5913199.6898732968,-0.0001746559,26.5993347168,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:24.965 AM,6.4421872055E-7,0,50,0,0,0,5932071.3182380702,-0.0262119809,26.9643611908,140,0,5985724.4299230585,-0.0012410814,28.0447902679,250,0,5975026.2945890306,-0.0024231316,25.941614151,350,0,5913198.8212776138,-0.0012742496,26.6100673676,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:25.964 AM,6.4241048295E-7,0,50,0,0,0,5932071.329559519,-0.0209700349,26.9571590424,140,0,5985723.9311126117,0.0040303786,28.2002639771,250,0,5975025.6638917401,0.0389090569,25.9552669525,350,0,5913198.9526820537,-0.001598038,26.6339797974,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:26.964 AM,6.3925827147E-7,0,50,0,0,0,5932071.329559519,-0.0163314796,26.9855480194,140,0,5985724.4655563477,-0.0022150354,28.356502533,250,0,5975025.763475514,0.0238608997,25.940372467,350,0,5913199.0985533185,-0.0006829629,26.6566467285,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:27.964 AM,6.4150826835E-7,0,50,0,0,0,5932071.2966035651,-0.0111001316,26.96849823,140,0,5985724.4299230585,-0.0013681077,28.6504535675,250,0,5975025.8464619946,0.0132149672,25.9735603333,350,0,5913199.6570221838,0.0010347795,26.6339473724,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:28.965 AM,6.4015732169E-7,0,50,0,0,0,5932071.3182380702,-0.009707505,26.9411411285,140,0,5985723.7980965069,0.0052639661,28.869354248,250,0,5975026.2945890306,-0.0186949424,25.9932804108,350,0,5913199.6241710717,0.0023714647,26.6623363495,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:29.977 AM,6.3925827147E-7,0,50,0,0,0,5932070.9062886108,0.0126752594,26.9517440796,140,0,5985724.4655563477,-0.0025868321,29.0559196472,250,0,5975026.3277836284,-0.0167068039,25.9516639709,350,0,5913199.6241710717,0.0023409468,26.6621303558,160,0.0807466369,0,0.2305358269,0
